date,location,location_name,value
2021-01-18,GM10,Schleswig-Holstein State,31171
2021-01-18,GM11,Brandenburg State,57264
2021-01-18,GM12,Mecklenburg-Western Pomerania State,16742
2021-01-18,GM13,Free State of Saxony,166993
2021-01-18,GM14,Sachsen-Anhalt State,43182
2021-01-18,GM15,Free State of Thüringia,57594
2021-01-18,GM16,Berlin State,112511
2021-01-19,GM,Germany,2052028
2021-01-19,GM01,Baden-Württemberg State,275442
2021-01-19,GM02,Free State of Bavaria,377918
2021-01-19,GM03,Free Hanseatic City of Bremen,14960
2021-01-19,GM04,Free Hanseatic City of Hamburg,43077
2021-01-19,GM05,Hesse State,159409
2021-01-19,GM06,Lower Saxony State,129566
2021-01-19,GM07,North Rhine-Westphalia State,453576
2021-01-19,GM08,Rhineland-Palatinate State,85559
2021-01-19,GM09,Saarland State,23204
2021-01-19,GM10,Schleswig-Holstein State,31391
2021-01-19,GM11,Brandenburg State,58646
2021-01-19,GM12,Mecklenburg-Western Pomerania State,16902
2021-01-19,GM13,Free State of Saxony,167685
2021-01-19,GM14,Sachsen-Anhalt State,43612
2021-01-19,GM15,Free State of Thüringia,58026
2021-01-19,GM16,Berlin State,113055
2021-01-20,GM,Germany,2068002
2021-01-20,GM01,Baden-Württemberg State,277126
2021-01-20,GM02,Free State of Bavaria,380295
2021-01-20,GM03,Free Hanseatic City of Bremen,15027
2021-01-20,GM04,Free Hanseatic City of Hamburg,43328
2021-01-20,GM05,Hesse State,160738
2021-01-20,GM06,Lower Saxony State,130467
2021-01-20,GM07,North Rhine-Westphalia State,456855
2021-01-20,GM08,Rhineland-Palatinate State,86124
2021-01-20,GM09,Saarland State,23420
2021-01-20,GM10,Schleswig-Holstein State,31842
2021-01-20,GM11,Brandenburg State,59485
2021-01-20,GM12,Mecklenburg-Western Pomerania State,17170
2021-01-20,GM13,Free State of Saxony,168943
2021-01-20,GM14,Sachsen-Anhalt State,44494
2021-01-20,GM15,Free State of Thüringia,58813
2021-01-20,GM16,Berlin State,113875
2021-01-21,GM,Germany,2088400
2021-01-21,GM01,Baden-Württemberg State,279479
2021-01-21,GM02,Free State of Bavaria,383107
2021-01-21,GM03,Free Hanseatic City of Bremen,15151
2021-01-21,GM04,Free Hanseatic City of Hamburg,43613
2021-01-21,GM05,Hesse State,162321
2021-01-21,GM06,Lower Saxony State,132095
2021-01-21,GM07,North Rhine-Westphalia State,460709
2021-01-21,GM08,Rhineland-Palatinate State,87040
2021-01-21,GM09,Saarland State,23628
2021-01-21,GM10,Schleswig-Holstein State,32297
2021-01-21,GM11,Brandenburg State,60825
2021-01-21,GM12,Mecklenburg-Western Pomerania State,17553
2021-01-21,GM13,Free State of Saxony,170784
2021-01-21,GM14,Sachsen-Anhalt State,45448
2021-01-21,GM15,Free State of Thüringia,59744
2021-01-21,GM16,Berlin State,114606
2021-01-22,GM,Germany,2106262
2021-01-22,GM01,Baden-Württemberg State,281393
2021-01-22,GM02,Free State of Bavaria,385784
2021-01-22,GM03,Free Hanseatic City of Bremen,15248
2021-01-22,GM04,Free Hanseatic City of Hamburg,43919
2021-01-22,GM05,Hesse State,163853
2021-01-22,GM06,Lower Saxony State,133417
2021-01-22,GM07,North Rhine-Westphalia State,464139
2021-01-22,GM08,Rhineland-Palatinate State,87855
2021-01-22,GM09,Saarland State,23873
2021-01-22,GM10,Schleswig-Holstein State,32820
2021-01-22,GM11,Brandenburg State,61997
2021-01-22,GM12,Mecklenburg-Western Pomerania State,17826
2021-01-22,GM13,Free State of Saxony,171878
2021-01-22,GM14,Sachsen-Anhalt State,46137
2021-01-22,GM15,Free State of Thüringia,60617
2021-01-22,GM16,Berlin State,115506
2021-01-23,GM,Germany,2122679
2021-01-23,GM01,Baden-Württemberg State,282920
2021-01-23,GM02,Free State of Bavaria,387863
2021-01-23,GM03,Free Hanseatic City of Bremen,15326
2021-01-23,GM04,Free Hanseatic City of Hamburg,44249
2021-01-23,GM05,Hesse State,164944
2021-01-23,GM06,Lower Saxony State,134927
2021-01-23,GM07,North Rhine-Westphalia State,467471
2021-01-23,GM08,Rhineland-Palatinate State,88612
2021-01-23,GM09,Saarland State,24068
2021-01-23,GM10,Schleswig-Holstein State,33245
2021-01-23,GM11,Brandenburg State,62813
2021-01-23,GM12,Mecklenburg-Western Pomerania State,18108
2021-01-23,GM13,Free State of Saxony,173272
2021-01-23,GM14,Sachsen-Anhalt State,47452
2021-01-23,GM15,Free State of Thüringia,61290
2021-01-23,GM16,Berlin State,116119
2021-01-24,GM,Germany,2134936
2021-01-24,GM01,Baden-Württemberg State,284407
2021-01-24,GM02,Free State of Bavaria,389998
2021-01-24,GM03,Free Hanseatic City of Bremen,15402
2021-01-24,GM04,Free Hanseatic City of Hamburg,44453
2021-01-24,GM05,Hesse State,165873
2021-01-24,GM06,Lower Saxony State,135765
2021-01-24,GM07,North Rhine-Westphalia State,470082
2021-01-24,GM08,Rhineland-Palatinate State,88977
2021-01-24,GM09,Saarland State,24249
2021-01-24,GM10,Schleswig-Holstein State,33722
2021-01-24,GM11,Brandenburg State,63068
2021-01-24,GM12,Mecklenburg-Western Pomerania State,18349
2021-01-24,GM13,Free State of Saxony,174186
2021-01-24,GM14,Sachsen-Anhalt State,47925
2021-01-24,GM15,Free State of Thüringia,61898
2021-01-24,GM16,Berlin State,116582
2021-01-25,GM,Germany,2141665
2021-01-25,GM01,Baden-Württemberg State,285141
2021-01-25,GM02,Free State of Bavaria,391103
2021-01-25,GM03,Free Hanseatic City of Bremen,15435
2021-01-25,GM04,Free Hanseatic City of Hamburg,44718
2021-01-25,GM05,Hesse State,166219
2021-01-25,GM06,Lower Saxony State,136202
2021-01-25,GM07,North Rhine-Westphalia State,471079
2021-01-25,GM08,Rhineland-Palatinate State,89446
2021-01-25,GM09,Saarland State,24288
2021-01-25,GM10,Schleswig-Holstein State,33861
2021-01-25,GM11,Brandenburg State,63644
2021-01-25,GM12,Mecklenburg-Western Pomerania State,18462
2021-01-25,GM13,Free State of Saxony,174818
2021-01-25,GM14,Sachsen-Anhalt State,48405
2021-01-25,GM15,Free State of Thüringia,62102
2021-01-25,GM16,Berlin State,116742
2021-01-26,GM,Germany,2148077
2021-01-26,GM01,Baden-Württemberg State,285615
2021-01-26,GM02,Free State of Bavaria,391863
2021-01-26,GM03,Free Hanseatic City of Bremen,15467
2021-01-26,GM04,Free Hanseatic City of Hamburg,44919
2021-01-26,GM05,Hesse State,166452
2021-01-26,GM06,Lower Saxony State,136795
2021-01-26,GM07,North Rhine-Westphalia State,472482
2021-01-26,GM08,Rhineland-Palatinate State,89830
2021-01-26,GM09,Saarland State,24396
2021-01-26,GM10,Schleswig-Holstein State,33972
2021-01-26,GM11,Brandenburg State,64265
2021-01-26,GM12,Mecklenburg-Western Pomerania State,18569
2021-01-26,GM13,Free State of Saxony,175171
2021-01-26,GM14,Sachsen-Anhalt State,48795
2021-01-26,GM15,Free State of Thüringia,62372
2021-01-26,GM16,Berlin State,117114
2021-01-27,GM,Germany,2161279
2021-01-27,GM01,Baden-Württemberg State,286958
2021-01-27,GM02,Free State of Bavaria,393731
2021-01-27,GM03,Free Hanseatic City of Bremen,15549
2021-01-27,GM04,Free Hanseatic City of Hamburg,45070
2021-01-27,GM05,Hesse State,167595
2021-01-27,GM06,Lower Saxony State,137549
2021-01-27,GM07,North Rhine-Westphalia State,475013
2021-01-27,GM08,Rhineland-Palatinate State,90431
2021-01-27,GM09,Saarland State,24671
2021-01-27,GM10,Schleswig-Holstein State,34530
2021-01-27,GM11,Brandenburg State,65150
2021-01-27,GM12,Mecklenburg-Western Pomerania State,18948
2021-01-27,GM13,Free State of Saxony,176039
2021-01-27,GM14,Sachsen-Anhalt State,49400
2021-01-27,GM15,Free State of Thüringia,63043
2021-01-27,GM16,Berlin State,117602
2021-01-28,GM,Germany,2178828
2021-01-28,GM01,Baden-Württemberg State,288818
2021-01-28,GM02,Free State of Bavaria,396600
2021-01-28,GM03,Free Hanseatic City of Bremen,15639
2021-01-28,GM04,Free Hanseatic City of Hamburg,45535
2021-01-28,GM05,Hesse State,168871
2021-01-28,GM06,Lower Saxony State,139029
2021-01-28,GM07,North Rhine-Westphalia State,478263
2021-01-28,GM08,Rhineland-Palatinate State,91099
2021-01-28,GM09,Saarland State,24941
2021-01-28,GM10,Schleswig-Holstein State,35037
2021-01-28,GM11,Brandenburg State,66370
2021-01-28,GM12,Mecklenburg-Western Pomerania State,19197
2021-01-28,GM13,Free State of Saxony,177121
2021-01-28,GM14,Sachsen-Anhalt State,50200
2021-01-28,GM15,Free State of Thuringia,63675
2021-01-28,GM16,Berlin State,118433
2021-01-29,GM,Germany,2192850
2021-01-29,GM01,Baden-Württemberg State,290457
2021-01-29,GM02,Free State of Bavaria,398573
2021-01-29,GM03,Free Hanseatic City of Bremen,15747
2021-01-29,GM04,Free Hanseatic City of Hamburg,45576
2021-01-29,GM05,Hesse State,169960
2021-01-29,GM06,Lower Saxony State,139925
2021-01-29,GM07,North Rhine-Westphalia State,481042
2021-01-29,GM08,Rhineland-Palatinate State,91711
2021-01-29,GM09,Saarland State,25232
2021-01-29,GM10,Schleswig-Holstein State,35426
2021-01-29,GM11,Brandenburg State,67144
2021-01-29,GM12,Mecklenburg-Western Pomerania State,19435
2021-01-29,GM13,Free State of Saxony,178330
2021-01-29,GM14,Sachsen-Anhalt State,50945
2021-01-29,GM15,Free State of Thuringia,64392
2021-01-29,GM16,Berlin State,118955
2021-01-30,GM,Germany,2205171
2021-01-30,GM01,Baden-Württemberg State,291818
2021-01-30,GM02,Free State of Bavaria,400504
2021-01-30,GM03,Free Hanseatic City of Bremen,15885
2021-01-30,GM04,Free Hanseatic City of Hamburg,46015
2021-01-30,GM05,Hesse State,170883
2021-01-30,GM06,Lower Saxony State,141085
2021-01-30,GM07,North Rhine-Westphalia State,483456
2021-01-30,GM08,Rhineland-Palatinate State,91711
2021-01-30,GM09,Saarland State,25450
2021-01-30,GM10,Schleswig-Holstein State,35717
2021-01-30,GM11,Brandenburg State,67836
2021-01-30,GM12,Mecklenburg-Western Pomerania State,19682
2021-01-30,GM13,Free State of Saxony,179153
2021-01-30,GM14,Sachsen-Anhalt State,51521
2021-01-30,GM15,Free State of Thuringia,64941
2021-01-30,GM16,Berlin State,119514
2021-01-31,GM,Germany,2216363
2021-01-31,GM01,Baden-Württemberg State,293116
2021-01-31,GM02,Free State of Bavaria,402173
2021-01-31,GM03,Free Hanseatic City of Bremen,15971
2021-01-31,GM04,Free Hanseatic City of Hamburg,46264
2021-01-31,GM05,Hesse State,171823
2021-01-31,GM06,Lower Saxony State,142097
2021-01-31,GM07,North Rhine-Westphalia State,485893
2021-01-31,GM08,Rhineland-Palatinate State,92638
2021-01-31,GM09,Saarland State,25712
2021-01-31,GM10,Schleswig-Holstein State,36021
2021-01-31,GM11,Brandenburg State,68174
2021-01-31,GM12,Mecklenburg-Western Pomerania State,19848
2021-01-31,GM13,Free State of Saxony,179740
2021-01-31,GM14,Sachsen-Anhalt State,51620
2021-01-31,GM15,Free State of Thuringia,65429
2021-01-31,GM16,Berlin State,119844
2020-03-05,PL72,Dolnoslaskie,0
2020-03-05,PL73,Kujawsko-Pomorskie,0
2020-03-05,PL75,Lubelskie,0
2020-03-05,PL76,Lubuskie,1
2020-03-05,PL74,Lodzkie,0
2020-03-05,PL77,Malopolskie,0
2020-03-05,PL78,Mazowieckie,0
2020-03-05,PL79,Opolskie,0
2020-03-05,PL80,Podkarpackie,0
2020-03-05,PL81,Podlaskie,0
2020-03-05,PL82,Pomorskie,0
2020-03-05,PL83,Slaskie,0
2020-03-05,PL84,Swietokrzyskie,0
2020-03-05,PL85,Warminsko-Mazurskie,0
2020-03-05,PL86,Wielkopolskie,0
2020-03-05,PL87,Zachodniopomorskie,0
2020-03-05,PL,Poland,1
2020-03-06,PL72,Dolnoslaskie,0
2020-03-06,PL73,Kujawsko-Pomorskie,0
2020-03-06,PL75,Lubelskie,0
2020-03-06,PL76,Lubuskie,1
2020-03-06,PL74,Lodzkie,0
2020-03-06,PL77,Malopolskie,0
2020-03-06,PL78,Mazowieckie,0
2020-03-06,PL79,Opolskie,0
2020-03-06,PL80,Podkarpackie,0
2020-03-06,PL81,Podlaskie,0
2020-03-06,PL82,Pomorskie,0
2020-03-06,PL83,Slaskie,0
2020-03-06,PL84,Swietokrzyskie,0
2020-03-06,PL85,Warminsko-Mazurskie,0
2020-03-06,PL86,Wielkopolskie,0
2020-03-06,PL87,Zachodniopomorskie,0
2020-03-06,PL,Poland,1
2020-03-07,PL72,Dolnoslaskie,1
2020-03-07,PL73,Kujawsko-Pomorskie,0
2020-03-07,PL75,Lubelskie,0
2020-03-07,PL76,Lubuskie,1
2020-03-07,PL74,Lodzkie,0
2020-03-07,PL77,Malopolskie,0
2020-03-07,PL78,Mazowieckie,0
2020-03-07,PL79,Opolskie,0
2020-03-07,PL80,Podkarpackie,0
2020-03-07,PL81,Podlaskie,0
2020-03-07,PL82,Pomorskie,0
2020-03-07,PL83,Slaskie,0
2020-03-07,PL84,Swietokrzyskie,0
2020-03-07,PL85,Warminsko-Mazurskie,1
2020-03-07,PL86,Wielkopolskie,0
2020-03-07,PL87,Zachodniopomorskie,2
2020-03-07,PL,Poland,5
2020-03-08,PL72,Dolnoslaskie,1
2020-03-08,PL73,Kujawsko-Pomorskie,0
2020-03-08,PL75,Lubelskie,0
2020-03-08,PL76,Lubuskie,1
2020-03-08,PL74,Lodzkie,0
2020-03-08,PL77,Malopolskie,0
2020-03-08,PL78,Mazowieckie,0
2020-03-08,PL79,Opolskie,0
2020-03-08,PL80,Podkarpackie,0
2020-03-08,PL81,Podlaskie,0
2020-03-08,PL82,Pomorskie,0
2020-03-08,PL83,Slaskie,0
2020-03-08,PL84,Swietokrzyskie,0
2020-03-08,PL85,Warminsko-Mazurskie,2
2020-03-08,PL86,Wielkopolskie,0
2020-03-08,PL87,Zachodniopomorskie,2
2020-03-08,PL,Poland,6
2020-03-09,PL72,Dolnoslaskie,2
2020-03-09,PL73,Kujawsko-Pomorskie,0
2020-03-09,PL75,Lubelskie,0
2020-03-09,PL76,Lubuskie,1
2020-03-09,PL74,Lodzkie,0
2020-03-09,PL77,Malopolskie,0
2020-03-09,PL78,Mazowieckie,2
2020-03-09,PL79,Opolskie,0
2020-03-09,PL80,Podkarpackie,0
2020-03-09,PL81,Podlaskie,0
2020-03-09,PL82,Pomorskie,0
2020-03-09,PL83,Slaskie,2
2020-03-09,PL84,Swietokrzyskie,0
2020-03-09,PL85,Warminsko-Mazurskie,2
2020-03-09,PL86,Wielkopolskie,0
2020-03-09,PL87,Zachodniopomorskie,2
2020-03-09,PL,Poland,11
2020-03-10,PL72,Dolnoslaskie,3
2020-03-10,PL73,Kujawsko-Pomorskie,0
2020-03-10,PL75,Lubelskie,0
2020-03-10,PL76,Lubuskie,1
2020-03-10,PL74,Lodzkie,0
2020-03-10,PL77,Malopolskie,1
2020-03-10,PL78,Mazowieckie,2
2020-03-10,PL79,Opolskie,0
2020-03-10,PL80,Podkarpackie,0
2020-03-10,PL81,Podlaskie,0
2020-03-10,PL82,Pomorskie,0
2020-03-10,PL83,Slaskie,5
2020-03-10,PL84,Swietokrzyskie,0
2020-03-10,PL85,Warminsko-Mazurskie,2
2020-03-10,PL86,Wielkopolskie,1
2020-03-10,PL87,Zachodniopomorskie,2
2020-03-10,PL,Poland,17
2020-03-11,PL72,Dolnoslaskie,4
2020-03-11,PL73,Kujawsko-Pomorskie,0
2020-03-11,PL75,Lubelskie,1
2020-03-11,PL76,Lubuskie,1
2020-03-11,PL74,Lodzkie,0
2020-03-11,PL77,Malopolskie,1
2020-03-11,PL78,Mazowieckie,3
2020-03-11,PL79,Opolskie,0
2020-03-11,PL80,Podkarpackie,0
2020-03-11,PL81,Podlaskie,0
2020-03-11,PL82,Pomorskie,0
2020-03-11,PL83,Slaskie,7
2020-03-11,PL84,Swietokrzyskie,0
2020-03-11,PL85,Warminsko-Mazurskie,2
2020-03-11,PL86,Wielkopolskie,1
2020-03-11,PL87,Zachodniopomorskie,2
2020-03-11,PL,Poland,22
2020-03-12,PL72,Dolnoslaskie,4
2020-03-12,PL73,Kujawsko-Pomorskie,0
2020-03-12,PL75,Lubelskie,2
2020-03-12,PL76,Lubuskie,1
2020-03-12,PL74,Lodzkie,1
2020-03-12,PL77,Malopolskie,1
2020-03-12,PL78,Mazowieckie,4
2020-03-12,PL79,Opolskie,1
2020-03-12,PL80,Podkarpackie,1
2020-03-12,PL81,Podlaskie,0
2020-03-12,PL82,Pomorskie,0
2020-03-12,PL83,Slaskie,8
2020-03-12,PL84,Swietokrzyskie,0
2020-03-12,PL85,Warminsko-Mazurskie,4
2020-03-12,PL86,Wielkopolskie,2
2020-03-12,PL87,Zachodniopomorskie,2
2020-03-12,PL,Poland,31
2020-03-13,PL72,Dolnoslaskie,7
2020-03-13,PL73,Kujawsko-Pomorskie,0
2020-03-13,PL75,Lubelskie,6
2020-03-13,PL76,Lubuskie,1
2020-03-13,PL74,Lodzkie,2
2020-03-13,PL77,Malopolskie,1
2020-03-13,PL78,Mazowieckie,6
2020-03-13,PL79,Opolskie,2
2020-03-13,PL80,Podkarpackie,3
2020-03-13,PL81,Podlaskie,0
2020-03-13,PL82,Pomorskie,0
2020-03-13,PL83,Slaskie,11
2020-03-13,PL84,Swietokrzyskie,0
2020-03-13,PL85,Warminsko-Mazurskie,4
2020-03-13,PL86,Wielkopolskie,5
2020-03-13,PL87,Zachodniopomorskie,3
2020-03-13,PL,Poland,51
2020-03-14,PL72,Dolnoslaskie,8
2020-03-14,PL73,Kujawsko-Pomorskie,0
2020-03-14,PL75,Lubelskie,7
2020-03-14,PL76,Lubuskie,1
2020-03-14,PL74,Lodzkie,5
2020-03-14,PL77,Malopolskie,1
2020-03-14,PL78,Mazowieckie,11
2020-03-14,PL79,Opolskie,2
2020-03-14,PL80,Podkarpackie,6
2020-03-14,PL81,Podlaskie,0
2020-03-14,PL82,Pomorskie,0
2020-03-14,PL83,Slaskie,12
2020-03-14,PL84,Swietokrzyskie,0
2020-03-14,PL85,Warminsko-Mazurskie,4
2020-03-14,PL86,Wielkopolskie,6
2020-03-14,PL87,Zachodniopomorskie,5
2020-03-14,PL,Poland,68
2020-03-15,PL72,Dolnoslaskie,13
2020-03-15,PL73,Kujawsko-Pomorskie,0
2020-03-15,PL75,Lubelskie,15
2020-03-15,PL76,Lubuskie,1
2020-03-15,PL74,Lodzkie,15
2020-03-15,PL77,Malopolskie,1
2020-03-15,PL78,Mazowieckie,16
2020-03-15,PL79,Opolskie,4
2020-03-15,PL80,Podkarpackie,7
2020-03-15,PL81,Podlaskie,0
2020-03-15,PL82,Pomorskie,2
2020-03-15,PL83,Slaskie,12
2020-03-15,PL84,Swietokrzyskie,2
2020-03-15,PL85,Warminsko-Mazurskie,4
2020-03-15,PL86,Wielkopolskie,7
2020-03-15,PL87,Zachodniopomorskie,5
2020-03-15,PL,Poland,104
2020-03-16,PL72,Dolnoslaskie,15
2020-03-16,PL73,Kujawsko-Pomorskie,0
2020-03-16,PL75,Lubelskie,17
2020-03-16,PL76,Lubuskie,2
2020-03-16,PL74,Lodzkie,19
2020-03-16,PL77,Malopolskie,1
2020-03-16,PL78,Mazowieckie,22
2020-03-16,PL79,Opolskie,4
2020-03-16,PL80,Podkarpackie,8
2020-03-16,PL81,Podlaskie,0
2020-03-16,PL82,Pomorskie,2
2020-03-16,PL83,Slaskie,14
2020-03-16,PL84,Swietokrzyskie,3
2020-03-16,PL85,Warminsko-Mazurskie,5
2020-03-16,PL86,Wielkopolskie,7
2020-03-16,PL87,Zachodniopomorskie,6
2020-03-16,PL,Poland,125
2020-03-17,PL72,Dolnoslaskie,27
2020-03-17,PL73,Kujawsko-Pomorskie,0
2020-03-17,PL75,Lubelskie,18
2020-03-17,PL76,Lubuskie,2
2020-03-17,PL74,Lodzkie,31
2020-03-17,PL77,Malopolskie,2
2020-03-17,PL78,Mazowieckie,35
2020-03-17,PL79,Opolskie,6
2020-03-17,PL80,Podkarpackie,11
2020-03-17,PL81,Podlaskie,0
2020-03-17,PL82,Pomorskie,2
2020-03-17,PL83,Slaskie,18
2020-03-17,PL84,Swietokrzyskie,3
2020-03-17,PL85,Warminsko-Mazurskie,5
2020-03-17,PL86,Wielkopolskie,11
2020-03-17,PL87,Zachodniopomorskie,6
2020-03-17,PL,Poland,177
2020-03-18,PL72,Dolnoslaskie,38
2020-03-18,PL73,Kujawsko-Pomorskie,8
2020-03-18,PL75,Lubelskie,22
2020-03-18,PL76,Lubuskie,2
2020-03-18,PL74,Lodzkie,42
2020-03-18,PL77,Malopolskie,5
2020-03-18,PL78,Mazowieckie,38
2020-03-18,PL79,Opolskie,8
2020-03-18,PL80,Podkarpackie,11
2020-03-18,PL81,Podlaskie,1
2020-03-18,PL82,Pomorskie,8
2020-03-18,PL83,Slaskie,24
2020-03-18,PL84,Swietokrzyskie,3
2020-03-18,PL85,Warminsko-Mazurskie,7
2020-03-18,PL86,Wielkopolskie,13
2020-03-18,PL87,Zachodniopomorskie,8
2020-03-18,PL,Poland,238
2020-03-19,PL72,Dolnoslaskie,40
2020-03-19,PL73,Kujawsko-Pomorskie,8
2020-03-19,PL75,Lubelskie,22
2020-03-19,PL76,Lubuskie,3
2020-03-19,PL74,Lodzkie,42
2020-03-19,PL77,Malopolskie,6
2020-03-19,PL78,Mazowieckie,66
2020-03-19,PL79,Opolskie,9
2020-03-19,PL80,Podkarpackie,14
2020-03-19,PL81,Podlaskie,1
2020-03-19,PL82,Pomorskie,9
2020-03-19,PL83,Slaskie,30
2020-03-19,PL84,Swietokrzyskie,4
2020-03-19,PL85,Warminsko-Mazurskie,11
2020-03-19,PL86,Wielkopolskie,13
2020-03-19,PL87,Zachodniopomorskie,8
2020-03-19,PL,Poland,287
2020-03-20,PL72,Dolnoslaskie,53
2020-03-20,PL73,Kujawsko-Pomorskie,11
2020-03-20,PL75,Lubelskie,25
2020-03-20,PL76,Lubuskie,9
2020-03-20,PL74,Lodzkie,48
2020-03-20,PL77,Malopolskie,7
2020-03-20,PL78,Mazowieckie,82
2020-03-20,PL79,Opolskie,10
2020-03-20,PL80,Podkarpackie,17
2020-03-20,PL81,Podlaskie,1
2020-03-20,PL82,Pomorskie,9
2020-03-20,PL83,Slaskie,42
2020-03-20,PL84,Swietokrzyskie,5
2020-03-20,PL85,Warminsko-Mazurskie,12
2020-03-20,PL86,Wielkopolskie,15
2020-03-20,PL87,Zachodniopomorskie,9
2020-03-20,PL,Poland,355
2020-03-21,PL72,Dolnoslaskie,58
2020-03-21,PL73,Kujawsko-Pomorskie,14
2020-03-21,PL75,Lubelskie,28
2020-03-21,PL76,Lubuskie,9
2020-03-21,PL74,Lodzkie,57
2020-03-21,PL77,Malopolskie,14
2020-03-21,PL78,Mazowieckie,107
2020-03-21,PL79,Opolskie,10
2020-03-21,PL80,Podkarpackie,19
2020-03-21,PL81,Podlaskie,3
2020-03-21,PL82,Pomorskie,10
2020-03-21,PL83,Slaskie,46
2020-03-21,PL84,Swietokrzyskie,6
2020-03-21,PL85,Warminsko-Mazurskie,17
2020-03-21,PL86,Wielkopolskie,18
2020-03-21,PL87,Zachodniopomorskie,9
2020-03-21,PL,Poland,425
2020-03-22,PL72,Dolnoslaskie,66
2020-03-22,PL73,Kujawsko-Pomorskie,18
2020-03-22,PL75,Lubelskie,31
2020-03-22,PL76,Lubuskie,9
2020-03-22,PL74,Lodzkie,91
2020-03-22,PL77,Malopolskie,16
2020-03-22,PL78,Mazowieckie,127
2020-03-22,PL79,Opolskie,10
2020-03-22,PL80,Podkarpackie,25
2020-03-22,PL81,Podlaskie,5
2020-03-22,PL82,Pomorskie,14
2020-03-22,PL83,Slaskie,56
2020-03-22,PL84,Swietokrzyskie,7
2020-03-22,PL85,Warminsko-Mazurskie,20
2020-03-22,PL86,Wielkopolskie,31
2020-03-22,PL87,Zachodniopomorskie,10
2020-03-22,PL,Poland,536
2020-03-23,PL72,Dolnoslaskie,79
2020-03-23,PL73,Kujawsko-Pomorskie,18
2020-03-23,PL75,Lubelskie,39
2020-03-23,PL76,Lubuskie,11
2020-03-23,PL74,Lodzkie,106
2020-03-23,PL77,Malopolskie,24
2020-03-23,PL78,Mazowieckie,147
2020-03-23,PL79,Opolskie,14
2020-03-23,PL80,Podkarpackie,29
2020-03-23,PL81,Podlaskie,6
2020-03-23,PL82,Pomorskie,17
2020-03-23,PL83,Slaskie,66
2020-03-23,PL84,Swietokrzyskie,7
2020-03-23,PL85,Warminsko-Mazurskie,22
2020-03-23,PL86,Wielkopolskie,37
2020-03-23,PL87,Zachodniopomorskie,12
2020-03-23,PL,Poland,634
2020-03-24,PL72,Dolnoslaskie,101
2020-03-24,PL73,Kujawsko-Pomorskie,21
2020-03-24,PL75,Lubelskie,48
2020-03-24,PL76,Lubuskie,16
2020-03-24,PL74,Lodzkie,111
2020-03-24,PL77,Malopolskie,33
2020-03-24,PL78,Mazowieckie,175
2020-03-24,PL79,Opolskie,19
2020-03-24,PL80,Podkarpackie,30
2020-03-24,PL81,Podlaskie,7
2020-03-24,PL82,Pomorskie,21
2020-03-24,PL83,Slaskie,77
2020-03-24,PL84,Swietokrzyskie,8
2020-03-24,PL85,Warminsko-Mazurskie,25
2020-03-24,PL86,Wielkopolskie,41
2020-03-24,PL87,Zachodniopomorskie,16
2020-03-24,PL,Poland,749
2020-03-25,PL72,Dolnoslaskie,134
2020-03-25,PL73,Kujawsko-Pomorskie,22
2020-03-25,PL75,Lubelskie,54
2020-03-25,PL76,Lubuskie,21
2020-03-25,PL74,Lodzkie,129
2020-03-25,PL77,Malopolskie,49
2020-03-25,PL78,Mazowieckie,212
2020-03-25,PL79,Opolskie,21
2020-03-25,PL80,Podkarpackie,37
2020-03-25,PL81,Podlaskie,7
2020-03-25,PL82,Pomorskie,22
2020-03-25,PL83,Slaskie,87
2020-03-25,PL84,Swietokrzyskie,8
2020-03-25,PL85,Warminsko-Mazurskie,29
2020-03-25,PL86,Wielkopolskie,42
2020-03-25,PL87,Zachodniopomorskie,27
2020-03-25,PL,Poland,901
2020-03-26,PL72,Dolnoslaskie,150
2020-03-26,PL73,Kujawsko-Pomorskie,27
2020-03-26,PL75,Lubelskie,60
2020-03-26,PL76,Lubuskie,23
2020-03-26,PL74,Lodzkie,144
2020-03-26,PL77,Malopolskie,56
2020-03-26,PL78,Mazowieckie,251
2020-03-26,PL79,Opolskie,23
2020-03-26,PL80,Podkarpackie,43
2020-03-26,PL81,Podlaskie,10
2020-03-26,PL82,Pomorskie,22
2020-03-26,PL83,Slaskie,107
2020-03-26,PL84,Swietokrzyskie,14
2020-03-26,PL85,Warminsko-Mazurskie,33
2020-03-26,PL86,Wielkopolskie,57
2020-03-26,PL87,Zachodniopomorskie,31
2020-03-26,PL,Poland,1051
2020-03-27,PL72,Dolnoslaskie,165
2020-03-27,PL73,Kujawsko-Pomorskie,31
2020-03-27,PL75,Lubelskie,74
2020-03-27,PL76,Lubuskie,30
2020-03-27,PL74,Lodzkie,158
2020-03-27,PL77,Malopolskie,69
2020-03-27,PL78,Mazowieckie,291
2020-03-27,PL79,Opolskie,26
2020-03-27,PL80,Podkarpackie,53
2020-03-27,PL81,Podlaskie,13
2020-03-27,PL82,Pomorskie,28
2020-03-27,PL83,Slaskie,127
2020-03-27,PL84,Swietokrzyskie,15
2020-03-27,PL85,Warminsko-Mazurskie,39
2020-03-27,PL86,Wielkopolskie,69
2020-03-27,PL87,Zachodniopomorskie,33
2020-03-27,PL,Poland,1221
2020-03-28,PL72,Dolnoslaskie,193
2020-03-28,PL73,Kujawsko-Pomorskie,33
2020-03-28,PL75,Lubelskie,78
2020-03-28,PL76,Lubuskie,31
