date,location,location_name,value
2020-10-28,GM16,Berlin State,1040
2020-10-29,GM,Germany,16774
2020-10-29,GM01,Baden-Württemberg State,2280
2020-10-29,GM02,Free State of Bavaria,2578
2020-10-29,GM03,Free Hanseatic City of Bremen,202
2020-10-29,GM04,Free Hanseatic City of Hamburg,404
2020-10-29,GM05,Hesse State,1697
2020-10-29,GM06,Lower Saxony State,736
2020-10-29,GM07,North Rhine-Westphalia State,4773
2020-10-29,GM08,Rhineland-Palatinate State,631
2020-10-29,GM09,Saarland State,230
2020-10-29,GM10,Schleswig-Holstein State,281
2020-10-29,GM11,Brandenburg State,251
2020-10-29,GM12,Mecklenburg-Western Pomerania State,156
2020-10-29,GM13,Free State of Saxony,971
2020-10-29,GM14,Sachsen-Anhalt State,240
2020-10-29,GM15,Free State of Thüringia,183
2020-10-29,GM16,Berlin State,1161
2020-10-30,GM,Germany,18681
2020-10-30,GM01,Baden-Württemberg State,2313
2020-10-30,GM02,Free State of Bavaria,3076
2020-10-30,GM03,Free Hanseatic City of Bremen,209
2020-10-30,GM04,Free Hanseatic City of Hamburg,390
2020-10-30,GM05,Hesse State,1708
2020-10-30,GM06,Lower Saxony State,1248
2020-10-30,GM07,North Rhine-Westphalia State,5396
2020-10-30,GM08,Rhineland-Palatinate State,688
2020-10-30,GM09,Saarland State,336
2020-10-30,GM10,Schleswig-Holstein State,217
2020-10-30,GM11,Brandenburg State,260
2020-10-30,GM12,Mecklenburg-Western Pomerania State,132
2020-10-30,GM13,Free State of Saxony,1113
2020-10-30,GM14,Sachsen-Anhalt State,222
2020-10-30,GM15,Free State of Thüringia,242
2020-10-30,GM16,Berlin State,1131
2020-10-31,GM,Germany,19059
2020-10-31,GM01,Baden-Württemberg State,2756
2020-10-31,GM02,Free State of Bavaria,2690
2020-10-31,GM03,Free Hanseatic City of Bremen,231
2020-10-31,GM04,Free Hanseatic City of Hamburg,410
2020-10-31,GM05,Hesse State,1905
2020-10-31,GM06,Lower Saxony State,1714
2020-10-31,GM07,North Rhine-Westphalia State,5032
2020-10-31,GM08,Rhineland-Palatinate State,995
2020-10-31,GM09,Saarland State,107
2020-10-31,GM10,Schleswig-Holstein State,312
2020-10-31,GM11,Brandenburg State,363
2020-10-31,GM12,Mecklenburg-Western Pomerania State,166
2020-10-31,GM13,Free State of Saxony,703
2020-10-31,GM14,Sachsen-Anhalt State,263
2020-10-31,GM15,Free State of Thüringia,328
2020-10-31,GM16,Berlin State,1084
2020-11-01,GM,Germany,14177
2020-11-01,GM01,Baden-Württemberg State,2101
2020-11-01,GM02,Free State of Bavaria,2280
2020-11-01,GM03,Free Hanseatic City of Bremen,191
2020-11-01,GM04,Free Hanseatic City of Hamburg,396
2020-11-01,GM05,Hesse State,1074
2020-11-01,GM06,Lower Saxony State,1007
2020-11-01,GM07,North Rhine-Westphalia State,3637
2020-11-01,GM08,Rhineland-Palatinate State,471
2020-11-01,GM09,Saarland State,491
2020-11-01,GM10,Schleswig-Holstein State,265
2020-11-01,GM11,Brandenburg State,257
2020-11-01,GM12,Mecklenburg-Western Pomerania State,83
2020-11-01,GM13,Free State of Saxony,778
2020-11-01,GM14,Sachsen-Anhalt State,137
2020-11-01,GM15,Free State of Thüringia,218
2020-11-01,GM16,Berlin State,791
2020-11-02,GM,Germany,12097
2020-11-02,GM01,Baden-Württemberg State,1260
2020-11-02,GM02,Free State of Bavaria,2305
2020-11-02,GM03,Free Hanseatic City of Bremen,151
2020-11-02,GM04,Free Hanseatic City of Hamburg,283
2020-11-02,GM05,Hesse State,1307
2020-11-02,GM06,Lower Saxony State,970
2020-11-02,GM07,North Rhine-Westphalia State,3369
2020-11-02,GM08,Rhineland-Palatinate State,388
2020-11-02,GM09,Saarland State,289
2020-11-02,GM10,Schleswig-Holstein State,163
2020-11-02,GM11,Brandenburg State,238
2020-11-02,GM12,Mecklenburg-Western Pomerania State,53
2020-11-02,GM13,Free State of Saxony,773
2020-11-02,GM14,Sachsen-Anhalt State,119
2020-11-02,GM15,Free State of Thüringia,67
2020-11-02,GM16,Berlin State,362
2020-11-03,GM,Germany,15352
2020-11-03,GM01,Baden-Württemberg State,1848
2020-11-03,GM02,Free State of Bavaria,2952
2020-11-03,GM03,Free Hanseatic City of Bremen,228
2020-11-03,GM04,Free Hanseatic City of Hamburg,252
2020-11-03,GM05,Hesse State,1219
2020-11-03,GM06,Lower Saxony State,943
2020-11-03,GM07,North Rhine-Westphalia State,4652
2020-11-03,GM08,Rhineland-Palatinate State,825
2020-11-03,GM09,Saarland State,199
2020-11-03,GM10,Schleswig-Holstein State,144
2020-11-03,GM11,Brandenburg State,365
2020-11-03,GM12,Mecklenburg-Western Pomerania State,-1
2020-11-03,GM13,Free State of Saxony,742
2020-11-03,GM14,Sachsen-Anhalt State,100
2020-11-03,GM15,Free State of Thüringia,167
2020-11-03,GM16,Berlin State,717
2020-11-04,GM,Germany,17214
2020-11-04,GM01,Baden-Württemberg State,2243
2020-11-04,GM02,Free State of Bavaria,3568
2020-11-04,GM03,Free Hanseatic City of Bremen,207
2020-11-04,GM04,Free Hanseatic City of Hamburg,456
2020-11-04,GM05,Hesse State,1221
2020-11-04,GM06,Lower Saxony State,1102
2020-11-04,GM07,North Rhine-Westphalia State,4562
2020-11-04,GM08,Rhineland-Palatinate State,679
2020-11-04,GM09,Saarland State,85
2020-11-04,GM10,Schleswig-Holstein State,233
2020-11-04,GM11,Brandenburg State,70
2020-11-04,GM12,Mecklenburg-Western Pomerania State,159
2020-11-04,GM13,Free State of Saxony,651
2020-11-04,GM14,Sachsen-Anhalt State,159
2020-11-04,GM15,Free State of Thüringia,306
2020-11-04,GM16,Berlin State,1513
2020-11-05,GM,Germany,19990
2020-11-05,GM01,Baden-Württemberg State,3049
2020-11-05,GM02,Free State of Bavaria,3636
2020-11-05,GM03,Free Hanseatic City of Bremen,257
2020-11-05,GM04,Free Hanseatic City of Hamburg,388
2020-11-05,GM05,Hesse State,1658
2020-11-05,GM06,Lower Saxony State,1245
2020-11-05,GM07,North Rhine-Westphalia State,5067
2020-11-05,GM08,Rhineland-Palatinate State,925
2020-11-05,GM09,Saarland State,251
2020-11-05,GM10,Schleswig-Holstein State,263
2020-11-05,GM11,Brandenburg State,301
2020-11-05,GM12,Mecklenburg-Western Pomerania State,195
2020-11-05,GM13,Free State of Saxony,979
2020-11-05,GM14,Sachsen-Anhalt State,315
2020-11-05,GM15,Free State of Thüringia,313
2020-11-05,GM16,Berlin State,1148
2020-11-06,GM,Germany,21506
2020-11-06,GM01,Baden-Württemberg State,2530
2020-11-06,GM02,Free State of Bavaria,3720
2020-11-06,GM03,Free Hanseatic City of Bremen,234
2020-11-06,GM04,Free Hanseatic City of Hamburg,646
2020-11-06,GM05,Hesse State,1850
2020-11-06,GM06,Lower Saxony State,1498
2020-11-06,GM07,North Rhine-Westphalia State,5261
2020-11-06,GM08,Rhineland-Palatinate State,929
2020-11-06,GM09,Saarland State,201
2020-11-06,GM10,Schleswig-Holstein State,220
2020-11-06,GM11,Brandenburg State,498
2020-11-06,GM12,Mecklenburg-Western Pomerania State,144
2020-11-06,GM13,Free State of Saxony,1838
2020-11-06,GM14,Sachsen-Anhalt State,273
2020-11-06,GM15,Free State of Thüringia,278
2020-11-06,GM16,Berlin State,1386
2020-11-07,GM,Germany,23399
2020-11-07,GM01,Baden-Württemberg State,3338
2020-11-07,GM02,Free State of Bavaria,4389
2020-11-07,GM03,Free Hanseatic City of Bremen,273
2020-11-07,GM04,Free Hanseatic City of Hamburg,485
2020-11-07,GM05,Hesse State,2111
2020-11-07,GM06,Lower Saxony State,1302
2020-11-07,GM07,North Rhine-Westphalia State,5892
2020-11-07,GM08,Rhineland-Palatinate State,1022
2020-11-07,GM09,Saarland State,365
2020-11-07,GM10,Schleswig-Holstein State,274
2020-11-07,GM11,Brandenburg State,526
2020-11-07,GM12,Mecklenburg-Western Pomerania State,165
2020-11-07,GM13,Free State of Saxony,1298
2020-11-07,GM14,Sachsen-Anhalt State,312
2020-11-07,GM15,Free State of Thüringia,318
2020-11-07,GM16,Berlin State,1329
2020-11-08,GM,Germany,16017
2020-11-08,GM01,Baden-Württemberg State,2444
2020-11-08,GM02,Free State of Bavaria,3021
2020-11-08,GM03,Free Hanseatic City of Bremen,195
2020-11-08,GM04,Free Hanseatic City of Hamburg,591
2020-11-08,GM05,Hesse State,1723
2020-11-08,GM06,Lower Saxony State,993
2020-11-08,GM07,North Rhine-Westphalia State,3286
2020-11-08,GM08,Rhineland-Palatinate State,379
2020-11-08,GM09,Saarland State,197
2020-11-08,GM10,Schleswig-Holstein State,233
2020-11-08,GM11,Brandenburg State,210
2020-11-08,GM12,Mecklenburg-Western Pomerania State,113
2020-11-08,GM13,Free State of Saxony,1623
2020-11-08,GM14,Sachsen-Anhalt State,101
2020-11-08,GM15,Free State of Thüringia,211
2020-11-08,GM16,Berlin State,697
2020-11-09,GM,Germany,13363
2020-11-09,GM01,Baden-Württemberg State,1706
2020-11-09,GM02,Free State of Bavaria,3173
2020-11-09,GM03,Free Hanseatic City of Bremen,66
2020-11-09,GM04,Free Hanseatic City of Hamburg,285
2020-11-09,GM05,Hesse State,882
2020-11-09,GM06,Lower Saxony State,1320
2020-11-09,GM07,North Rhine-Westphalia State,3426
2020-11-09,GM08,Rhineland-Palatinate State,631
2020-11-09,GM09,Saarland State,99
2020-11-09,GM10,Schleswig-Holstein State,177
2020-11-09,GM11,Brandenburg State,220
2020-11-09,GM12,Mecklenburg-Western Pomerania State,52
2020-11-09,GM13,Free State of Saxony,802
2020-11-09,GM14,Sachsen-Anhalt State,151
2020-11-09,GM15,Free State of Thüringia,132
2020-11-09,GM16,Berlin State,241
2020-11-10,GM,Germany,15332
2020-11-10,GM01,Baden-Württemberg State,1541
2020-11-10,GM02,Free State of Bavaria,2828
2020-11-10,GM03,Free Hanseatic City of Bremen,121
2020-11-10,GM04,Free Hanseatic City of Hamburg,298
2020-11-10,GM05,Hesse State,1701
2020-11-10,GM06,Lower Saxony State,997
2020-11-10,GM07,North Rhine-Westphalia State,4320
2020-11-10,GM08,Rhineland-Palatinate State,885
2020-11-10,GM09,Saarland State,214
2020-11-10,GM10,Schleswig-Holstein State,214
2020-11-10,GM11,Brandenburg State,274
2020-11-10,GM12,Mecklenburg-Western Pomerania State,41
2020-11-10,GM13,Free State of Saxony,659
2020-11-10,GM14,Sachsen-Anhalt State,194
2020-11-10,GM15,Free State of Thüringia,209
2020-11-10,GM16,Berlin State,836
2020-11-11,GM,Germany,18487
2020-11-11,GM01,Baden-Württemberg State,2414
2020-11-11,GM02,Free State of Bavaria,3278
2020-11-11,GM03,Free Hanseatic City of Bremen,113
2020-11-11,GM04,Free Hanseatic City of Hamburg,423
2020-11-11,GM05,Hesse State,1722
2020-11-11,GM06,Lower Saxony State,1081
2020-11-11,GM07,North Rhine-Westphalia State,4572
2020-11-11,GM08,Rhineland-Palatinate State,797
2020-11-11,GM09,Saarland State,372
2020-11-11,GM10,Schleswig-Holstein State,252
2020-11-11,GM11,Brandenburg State,241
2020-11-11,GM12,Mecklenburg-Western Pomerania State,124
2020-11-11,GM13,Free State of Saxony,1168
2020-11-11,GM14,Sachsen-Anhalt State,173
2020-11-11,GM15,Free State of Thüringia,203
2020-11-11,GM16,Berlin State,1554
2020-11-12,GM,Germany,21866
2020-11-12,GM01,Baden-Württemberg State,2942
2020-11-12,GM02,Free State of Bavaria,4791
2020-11-12,GM03,Free Hanseatic City of Bremen,198
2020-11-12,GM04,Free Hanseatic City of Hamburg,395
2020-11-12,GM05,Hesse State,1905
2020-11-12,GM06,Lower Saxony State,1767
2020-11-12,GM07,North Rhine-Westphalia State,4615
2020-11-12,GM08,Rhineland-Palatinate State,924
2020-11-12,GM09,Saarland State,264
2020-11-12,GM10,Schleswig-Holstein State,249
2020-11-12,GM11,Brandenburg State,452
2020-11-12,GM12,Mecklenburg-Western Pomerania State,0
2020-11-12,GM13,Free State of Saxony,1593
2020-11-12,GM14,Sachsen-Anhalt State,266
2020-11-12,GM15,Free State of Thüringia,373
2020-11-12,GM16,Berlin State,1132
2020-11-13,GM,Germany,23542
2020-11-13,GM01,Baden-Württemberg State,2984
2020-11-13,GM02,Free State of Bavaria,4177
2020-11-13,GM03,Free Hanseatic City of Bremen,238
2020-11-13,GM04,Free Hanseatic City of Hamburg,659
2020-11-13,GM05,Hesse State,1684
2020-11-13,GM06,Lower Saxony State,1603
2020-11-13,GM07,North Rhine-Westphalia State,5873
2020-11-13,GM08,Rhineland-Palatinate State,1292
2020-11-13,GM09,Saarland State,176
2020-11-13,GM10,Schleswig-Holstein State,209
2020-11-13,GM11,Brandenburg State,369
2020-11-13,GM12,Mecklenburg-Western Pomerania State,255
2020-11-13,GM13,Free State of Saxony,1438
2020-11-13,GM14,Sachsen-Anhalt State,274
2020-11-13,GM15,Free State of Thüringia,351
2020-11-13,GM16,Berlin State,1960
2020-11-14,GM,Germany,22461
2020-11-14,GM01,Baden-Württemberg State,2906
2020-11-14,GM02,Free State of Bavaria,4274
2020-11-14,GM03,Free Hanseatic City of Bremen,162
2020-11-14,GM04,Free Hanseatic City of Hamburg,536
2020-11-14,GM05,Hesse State,1407
2020-11-14,GM06,Lower Saxony State,2113
2020-11-14,GM07,North Rhine-Westphalia State,5352
2020-11-14,GM08,Rhineland-Palatinate State,1147
2020-11-14,GM09,Saarland State,261
2020-11-14,GM10,Schleswig-Holstein State,279
2020-11-14,GM11,Brandenburg State,353
2020-11-14,GM12,Mecklenburg-Western Pomerania State,124
2020-11-14,GM13,Free State of Saxony,1469
2020-11-14,GM14,Sachsen-Anhalt State,300
2020-11-14,GM15,Free State of Thüringia,450
2020-11-14,GM16,Berlin State,1328
2020-11-15,GM,Germany,16947
2020-11-15,GM01,Baden-Württemberg State,2131
2020-11-15,GM02,Free State of Bavaria,3265
2020-11-15,GM03,Free Hanseatic City of Bremen,188
2020-11-15,GM04,Free Hanseatic City of Hamburg,527
2020-11-15,GM05,Hesse State,1931
2020-11-15,GM06,Lower Saxony State,1442
2020-11-15,GM07,North Rhine-Westphalia State,3700
2020-11-15,GM08,Rhineland-Palatinate State,616
2020-11-15,GM09,Saarland State,397
2020-11-15,GM10,Schleswig-Holstein State,158
2020-11-15,GM11,Brandenburg State,431
2020-11-15,GM12,Mecklenburg-Western Pomerania State,108
2020-11-15,GM13,Free State of Saxony,917
2020-11-15,GM14,Sachsen-Anhalt State,99
2020-11-15,GM15,Free State of Thüringia,206
2020-11-15,GM16,Berlin State,831
2020-11-16,GM,Germany,10824
2020-11-16,GM01,Baden-Württemberg State,1326
2020-11-16,GM02,Free State of Bavaria,2428
2020-11-16,GM03,Free Hanseatic City of Bremen,67
2020-11-16,GM04,Free Hanseatic City of Hamburg,243
2020-11-16,GM05,Hesse State,1086
2020-11-16,GM06,Lower Saxony State,108
2020-11-16,GM07,North Rhine-Westphalia State,2754
2020-11-16,GM08,Rhineland-Palatinate State,550
2020-11-16,GM09,Saarland State,0
2020-11-16,GM10,Schleswig-Holstein State,161
2020-11-16,GM11,Brandenburg State,237
2020-11-16,GM12,Mecklenburg-Western Pomerania State,38
2020-11-16,GM13,Free State of Saxony,1046
2020-11-16,GM14,Sachsen-Anhalt State,121
2020-11-16,GM15,Free State of Thüringia,227
2020-11-16,GM16,Berlin State,432
2020-11-17,GM,Germany,14419
2020-11-17,GM01,Baden-Württemberg State,1600
2020-11-17,GM02,Free State of Bavaria,1880
2020-11-17,GM03,Free Hanseatic City of Bremen,57
2020-11-17,GM04,Free Hanseatic City of Hamburg,185
2020-11-17,GM05,Hesse State,1024
2020-11-17,GM06,Lower Saxony State,749
2020-11-17,GM07,North Rhine-Westphalia State,4407
2020-11-17,GM08,Rhineland-Palatinate State,896
2020-11-17,GM09,Saarland State,190
2020-11-17,GM10,Schleswig-Holstein State,101
2020-11-17,GM11,Brandenburg State,387
2020-11-17,GM12,Mecklenburg-Western Pomerania State,29
2020-11-17,GM13,Free State of Saxony,1113
2020-11-17,GM14,Sachsen-Anhalt State,222
2020-11-17,GM15,Free State of Thüringia,237
2020-11-17,GM16,Berlin State,1342
2020-11-18,GM,Germany,17561
2020-11-18,GM01,Baden-Württemberg State,2274
2020-11-18,GM02,Free State of Bavaria,3559
2020-11-18,GM03,Free Hanseatic City of Bremen,170
2020-11-18,GM04,Free Hanseatic City of Hamburg,425
2020-11-18,GM05,Hesse State,1567
2020-11-18,GM06,Lower Saxony State,742
2020-11-18,GM07,North Rhine-Westphalia State,4156
2020-11-18,GM08,Rhineland-Palatinate State,685
2020-11-18,GM09,Saarland State,224
2020-11-18,GM10,Schleswig-Holstein State,294
2020-11-18,GM11,Brandenburg State,257
2020-11-18,GM12,Mecklenburg-Western Pomerania State,156
2020-11-18,GM13,Free State of Saxony,808
2020-11-18,GM14,Sachsen-Anhalt State,286
2020-11-18,GM15,Free State of Thüringia,386
2020-11-18,GM16,Berlin State,1572
2020-11-19,GM,Germany,22609
2020-11-19,GM01,Baden-Württemberg State,3071
2020-11-19,GM02,Free State of Bavaria,4070
2020-11-19,GM03,Free Hanseatic City of Bremen,302
2020-11-19,GM04,Free Hanseatic City of Hamburg,246
2020-11-19,GM05,Hesse State,2130
2020-11-19,GM06,Lower Saxony State,1422
2020-11-19,GM07,North Rhine-Westphalia State,5429
2020-11-19,GM08,Rhineland-Palatinate State,921
2020-11-19,GM09,Saarland State,103
2020-11-19,GM10,Schleswig-Holstein State,207
2020-11-19,GM11,Brandenburg State,430
2020-11-19,GM12,Mecklenburg-Western Pomerania State,167
2020-11-19,GM13,Free State of Saxony,1878
2020-11-19,GM14,Sachsen-Anhalt State,275
2020-11-19,GM15,Free State of Thüringia,501
2020-11-19,GM16,Berlin State,1457
2020-11-20,GM,Germany,23648
2020-11-20,GM01,Baden-Württemberg State,3162
2020-11-20,GM02,Free State of Bavaria,4881
2020-11-20,GM03,Free Hanseatic City of Bremen,118
2020-11-20,GM04,Free Hanseatic City of Hamburg,659
2020-11-20,GM05,Hesse State,2325
2020-11-20,GM06,Lower Saxony State,1622
2020-11-20,GM07,North Rhine-Westphalia State,5726
2020-11-20,GM08,Rhineland-Palatinate State,1026
2020-11-20,GM09,Saarland State,379
2020-11-20,GM10,Schleswig-Holstein State,264
2020-11-20,GM11,Brandenburg State,400
2020-11-20,GM12,Mecklenburg-Western Pomerania State,145
2020-11-20,GM13,Free State of Saxony,1032
2020-11-20,GM14,Sachsen-Anhalt State,322
2020-11-20,GM15,Free State of Thüringia,340
2020-11-20,GM16,Berlin State,1247
2020-11-21,GM,Germany,22964
2020-11-21,GM01,Baden-Württemberg State,2802
2020-11-21,GM02,Free State of Bavaria,4283
2020-11-21,GM03,Free Hanseatic City of Bremen,185
2020-11-21,GM04,Free Hanseatic City of Hamburg,363
2020-11-21,GM05,Hesse State,1843
2020-11-21,GM06,Lower Saxony State,1653
2020-11-21,GM07,North Rhine-Westphalia State,5248
2020-11-21,GM08,Rhineland-Palatinate State,1041
2020-11-21,GM09,Saarland State,241
2020-11-21,GM10,Schleswig-Holstein State,250
2020-11-21,GM11,Brandenburg State,685
2020-11-21,GM12,Mecklenburg-Western Pomerania State,132
2020-11-21,GM13,Free State of Saxony,1535
2020-11-21,GM14,Sachsen-Anhalt State,314
2020-11-21,GM15,Free State of Thüringia,686
2020-11-21,GM16,Berlin State,1703
2020-11-22,GM,Germany,15741
2020-11-22,GM01,Baden-Württemberg State,2106
2020-11-22,GM02,Free State of Bavaria,3479
2020-11-22,GM03,Free Hanseatic City of Bremen,160
2020-11-22,GM04,Free Hanseatic City of Hamburg,433
2020-11-22,GM05,Hesse State,1421
2020-11-22,GM06,Lower Saxony State,932
2020-11-22,GM07,North Rhine-Westphalia State,3193
2020-11-22,GM08,Rhineland-Palatinate State,455
2020-11-22,GM09,Saarland State,98
2020-11-22,GM10,Schleswig-Holstein State,153
2020-11-22,GM11,Brandenburg State,283
2020-11-22,GM12,Mecklenburg-Western Pomerania State,90
2020-11-22,GM13,Free State of Saxony,1261
2020-11-22,GM14,Sachsen-Anhalt State,211
2020-11-22,GM15,Free State of Thüringia,416
2020-11-22,GM16,Berlin State,1050
2020-11-23,GM,Germany,10864
2020-11-23,GM01,Baden-Württemberg State,1572
2020-11-23,GM02,Free State of Bavaria,2188
2020-11-23,GM03,Free Hanseatic City of Bremen,72
2020-11-23,GM04,Free Hanseatic City of Hamburg,171
2020-11-23,GM05,Hesse State,552
2020-11-23,GM06,Lower Saxony State,752
2020-11-23,GM07,North Rhine-Westphalia State,2044
2020-11-23,GM08,Rhineland-Palatinate State,722
2020-11-23,GM09,Saarland State,40
2020-11-23,GM10,Schleswig-Holstein State,121
2020-11-23,GM11,Brandenburg State,358
2020-11-23,GM12,Mecklenburg-Western Pomerania State,35
2020-11-23,GM13,Free State of Saxony,1370
2020-11-23,GM14,Sachsen-Anhalt State,239
2020-11-23,GM15,Free State of Thüringia,192
2020-11-23,GM16,Berlin State,436
2020-11-24,GM,Germany,13554
2020-11-24,GM01,Baden-Württemberg State,106
2020-11-24,GM02,Free State of Bavaria,2614
2020-11-24,GM03,Free Hanseatic City of Bremen,23
2020-11-24,GM04,Free Hanseatic City of Hamburg,237
2020-11-24,GM05,Hesse State,1556
2020-11-24,GM06,Lower Saxony State,1199
2020-11-24,GM07,North Rhine-Westphalia State,3786
2020-11-24,GM08,Rhineland-Palatinate State,966
2020-11-24,GM09,Saarland State,176
2020-11-24,GM10,Schleswig-Holstein State,144
2020-11-24,GM11,Brandenburg State,194
2020-11-24,GM12,Mecklenburg-Western Pomerania State,58
2020-11-24,GM13,Free State of Saxony,960
2020-11-24,GM14,Sachsen-Anhalt State,301
2020-11-24,GM15,Free State of Thüringia,429
2020-11-24,GM16,Berlin State,805
2020-11-25,GM,Germany,18633
2020-11-25,GM01,Baden-Württemberg State,3203
2020-11-25,GM02,Free State of Bavaria,3006
2020-11-25,GM03,Free Hanseatic City of Bremen,142
2020-11-25,GM04,Free Hanseatic City of Hamburg,392
2020-11-25,GM05,Hesse State,1363
2020-11-25,GM06,Lower Saxony State,1204
2020-11-25,GM07,North Rhine-Westphalia State,4156
2020-11-25,GM08,Rhineland-Palatinate State,694
2020-11-25,GM09,Saarland State,125
2020-11-25,GM10,Schleswig-Holstein State,251
2020-11-25,GM11,Brandenburg State,449
2020-11-25,GM12,Mecklenburg-Western Pomerania State,141
2020-11-25,GM13,Free State of Saxony,1355
2020-11-25,GM14,Sachsen-Anhalt State,85
2020-11-25,GM15,Free State of Thüringia,452
2020-11-25,GM16,Berlin State,1615
2020-11-26,GM,Germany,22268
2020-11-26,GM01,Baden-Württemberg State,2876
2020-11-26,GM02,Free State of Bavaria,4724
2020-11-26,GM03,Free Hanseatic City of Bremen,193
2020-11-26,GM04,Free Hanseatic City of Hamburg,-1
2020-11-26,GM05,Hesse State,2067
2020-11-26,GM06,Lower Saxony State,1094
2020-11-26,GM07,North Rhine-Westphalia State,4909
2020-11-26,GM08,Rhineland-Palatinate State,878
2020-11-26,GM09,Saarland State,274
2020-11-26,GM10,Schleswig-Holstein State,257
2020-11-26,GM11,Brandenburg State,695
2020-11-26,GM12,Mecklenburg-Western Pomerania State,122
2020-11-26,GM13,Free State of Saxony,1408
2020-11-26,GM14,Sachsen-Anhalt State,514
2020-11-26,GM15,Free State of Thüringia,628
2020-11-26,GM16,Berlin State,1630
2020-11-27,GM,Germany,22806
2020-11-27,GM01,Baden-Württemberg State,3110
2020-11-27,GM02,Free State of Bavaria,4455
2020-11-27,GM03,Free Hanseatic City of Bremen,-2
2020-11-27,GM04,Free Hanseatic City of Hamburg,721
2020-11-27,GM05,Hesse State,1924
2020-11-27,GM06,Lower Saxony State,1415
2020-11-27,GM07,North Rhine-Westphalia State,5013
2020-11-27,GM08,Rhineland-Palatinate State,835
2020-11-27,GM09,Saarland State,81
2020-11-27,GM10,Schleswig-Holstein State,226
2020-11-27,GM11,Brandenburg State,635
2020-11-27,GM12,Mecklenburg-Western Pomerania State,185
2020-11-27,GM13,Free State of Saxony,2165
2020-11-27,GM14,Sachsen-Anhalt State,359
2020-11-27,GM15,Free State of Thüringia,574
2020-11-27,GM16,Berlin State,1110
2020-11-28,GM,Germany,21695
2020-11-28,GM01,Baden-Württemberg State,2737
2020-11-28,GM02,Free State of Bavaria,3962
2020-11-28,GM03,Free Hanseatic City of Bremen,228
2020-11-28,GM04,Free Hanseatic City of Hamburg,254
2020-11-28,GM05,Hesse State,1594
2020-11-28,GM06,Lower Saxony State,1731
2020-11-28,GM07,North Rhine-Westphalia State,4231
2020-11-28,GM08,Rhineland-Palatinate State,988
2020-11-28,GM09,Saarland State,196
2020-11-28,GM10,Schleswig-Holstein State,223
2020-11-28,GM11,Brandenburg State,551
2020-11-28,GM12,Mecklenburg-Western Pomerania State,125
2020-11-28,GM13,Free State of Saxony,2556
2020-11-28,GM14,Sachsen-Anhalt State,378
2020-11-28,GM15,Free State of Thüringia,541
2020-11-28,GM16,Berlin State,1400
2020-11-29,GM,Germany,14611
2020-11-29,GM01,Baden-Württemberg State,2272
2020-11-29,GM02,Free State of Bavaria,3261
2020-11-29,GM03,Free Hanseatic City of Bremen,4
2020-11-29,GM04,Free Hanseatic City of Hamburg,297
2020-11-29,GM05,Hesse State,1434
2020-11-29,GM06,Lower Saxony State,909
2020-11-29,GM07,North Rhine-Westphalia State,3275
2020-11-29,GM08,Rhineland-Palatinate State,366
2020-11-29,GM09,Saarland State,249
2020-11-29,GM10,Schleswig-Holstein State,179
2020-11-29,GM11,Brandenburg State,291
2020-11-29,GM12,Mecklenburg-Western Pomerania State,88
2020-11-29,GM13,Free State of Saxony,1393
2020-11-29,GM14,Sachsen-Anhalt State,271
2020-11-29,GM15,Free State of Thüringia,322
2020-11-29,GM16,Berlin State,0
2020-11-30,GM,Germany,11169
2020-11-30,GM01,Baden-Württemberg State,1431
2020-11-30,GM02,Free State of Bavaria,1948
2020-11-30,GM03,Free Hanseatic City of Bremen,37
2020-11-30,GM04,Free Hanseatic City of Hamburg,103
2020-11-30,GM05,Hesse State,513
2020-11-30,GM06,Lower Saxony State,408
2020-11-30,GM07,North Rhine-Westphalia State,2256
2020-11-30,GM08,Rhineland-Palatinate State,582
2020-11-30,GM09,Saarland State,187
2020-11-30,GM10,Schleswig-Holstein State,71
2020-11-30,GM11,Brandenburg State,252
2020-11-30,GM12,Mecklenburg-Western Pomerania State,42
2020-11-30,GM13,Free State of Saxony,1470
2020-11-30,GM14,Sachsen-Anhalt State,401
2020-11-30,GM15,Free State of Thüringia,312
2020-11-30,GM16,Berlin State,1156
2020-12-01,GM,Germany,13604
2020-12-01,GM01,Baden-Württemberg State,1401
2020-12-01,GM02,Free State of Bavaria,2523
2020-12-01,GM03,Free Hanseatic City of Bremen,185
2020-12-01,GM04,Free Hanseatic City of Hamburg,150
2020-12-01,GM05,Hesse State,1286
2020-12-01,GM06,Lower Saxony State,321
2020-12-01,GM07,North Rhine-Westphalia State,3069
2020-12-01,GM08,Rhineland-Palatinate State,753
2020-12-01,GM09,Saarland State,141
2020-12-01,GM10,Schleswig-Holstein State,81
2020-12-01,GM11,Brandenburg State,382
2020-12-01,GM12,Mecklenburg-Western Pomerania State,45
2020-12-01,GM13,Free State of Saxony,1763
2020-12-01,GM14,Sachsen-Anhalt State,189
2020-12-01,GM15,Free State of Thüringia,390
2020-12-01,GM16,Berlin State,925
2020-12-02,GM,Germany,17270
2020-12-02,GM01,Baden-Württemberg State,2063
2020-12-02,GM02,Free State of Bavaria,3626
2020-12-02,GM03,Free Hanseatic City of Bremen,159
2020-12-02,GM04,Free Hanseatic City of Hamburg,288
2020-12-02,GM05,Hesse State,1368
2020-12-02,GM06,Lower Saxony State,948
2020-12-02,GM07,North Rhine-Westphalia State,3354
